[2025-06-28 20:27:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Crewmate', 'primary_guild': None, 'mfa_enabled': False, 'id': '1388403185290580139', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '9950', 'clan': None, 'bot': True, 'avatar': 'b086db6f982962c7dc79db4fe315175f'}, 'session_type': 'normal', 'session_id': '8f1eb76cb308d3023981f97f4778cedf', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1388399849833238539'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['hongkong', 'singapore', 'japan', 'india', 'sydney'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1388403185290580139', 'flags': 557056}, '_trace': ['["gateway-prd-us-east1-c-prcg",{"micros":107412,"calls":["id_created",{"micros":650,"calls":[]},"session_lookup_time",{"micros":390,"calls":[]},"session_lookup_finished",{"micros":12,"calls":[]},"discord-sessions-prd-2-170",{"micros":105334,"calls":["start_session",{"micros":97754,"calls":["discord-api-rpc-5fcb5bd8fb-tbbcf",{"micros":88704,"calls":["get_user",{"micros":5152},"get_guilds",{"micros":57986},"send_scheduled_deletion_message",{"micros":30},"guild_join_requests",{"micros":4},"authorized_ip_coro",{"micros":14},"pending_payments",{"micros":1147},"apex_experiments",{"micros":5},"user_activities",{"micros":2},"played_application_ids",{"micros":2}]}]},"starting_guild_connect",{"micros":33,"calls":[]},"presence_started",{"micros":270,"calls":[]},"guilds_started",{"micros":57,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":7184,"calls":[]},"connect_finished",{"micros":7188,"calls":[]},"build_ready",{"micros":15,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":0,"calls":[]},"split_ready",{"micros":1,"calls":[]}]}]}]']}}
[2025-06-28 20:27:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:02] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 8f1eb76cb308d3023981f97f4778cedf).
[2025-06-28 20:27:02] [DEBUG   ] discord.client: Dispatching event connect
[2025-06-28 20:27:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'splash': None, 'explicit_content_filter': 0, 'premium_tier': 0, 'profile': None, 'safety_alerts_channel_id': None, 'members': [{'user': {'username': 'Crewmate', 'public_flags': 0, 'primary_guild': None, 'id': '1388403185290580139', 'global_name': None, 'display_name': None, 'discriminator': '9950', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b086db6f982962c7dc79db4fe315175f'}, 'roles': ['1388457526860714057'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T09:54:30.772123+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'member_count': 6, 'preferred_locale': 'en-US', 'vanity_url_code': None, 'banner': None, 'roles': [{'version': 1751097366703, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2249600773128191', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1388399849833238539', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751113136048, 'unicode_emoji': None, 'tags': {'bot_id': '543225764036870167'}, 'position': 4, 'permissions': '537218112', 'name': 'WidgetBot', 'mentionable': False, 'managed': True, 'id': '1388408097923534964', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1751113359884, 'unicode_emoji': None, 'tags': {'bot_id': '1388403185290580139'}, 'position': 5, 'permissions': '2108859006582783', 'name': 'Crewmate', 'mentionable': False, 'managed': True, 'id': '1388457526860714057', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15844367}, 'color': 15844367}, {'version': 1751113136043, 'unicode_emoji': None, 'tags': {}, 'position': 3, 'permissions': '2108859006582783', 'name': 'Crew', 'mentionable': False, 'managed': False, 'id': '1388466199553114142', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 44287}, 'color': 44287}, {'version': 1751113136038, 'unicode_emoji': None, 'tags': {}, 'position': 2, 'permissions': '1024', 'name': 'Impostor', 'mentionable': False, 'managed': False, 'id': '1388467520792563803', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 16711680}, 'color': 16711680}, {'version': 1751113136416, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Crew Head', 'mentionable': False, 'managed': False, 'id': '1388493818285916222', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 7419530}, 'color': 7419530}], 'afk_channel_id': None, 'id': '1388399849833238539', 'stage_instances': [], 'name': 'amogus', 'application_id': None, 'large': False, 'unavailable': False, 'max_members': 1500000, 'channels': [{'version': 1751090719648, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1388399850768564384', 'flags': 0}, {'version': 1751090719650, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1388399850768564385', 'flags': 0}, {'version': 1751090719657, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1388399850768564384', 'name': 'general', 'last_message_id': '1388490337307070467', 'id': '1388399850768564386', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1751090719675, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1388399850768564385', 'name': 'General', 'last_message_id': '1388465640431419552', 'id': '1388399850768564387', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1751091157736, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1388399850768564384', 'nsfw': False, 'name': 'bot-test', 'last_message_id': '1388495599497642185', 'id': '1388401688242557009', 'flags': 0}], 'threads': [], 'lazy': True, 'embedded_activities': [], 'public_updates_channel_id': None, 'latest_onboarding_question_id': None, 'joined_at': '2025-06-28T09:54:30.772123+00:00', 'incidents_data': None, 'icon': '6fe08eb4b5d50b853b43c9447a8bc1f2', 'description': None, 'premium_progress_bar_enabled': False, 'owner_id': '734982479437496342', 'afk_timeout': 300, 'system_channel_id': '1388399850768564386', 'voice_states': [], 'premium_subscription_count': 0, 'home_header': None, 'owner_configured_content_level': 0, 'moderator_reporting': None, 'presences': [], 'application_command_counts': {}, 'rules_channel_id': None, 'nsfw_level': 0, 'premium_features': None, 'region': 'deprecated', 'inventory_settings': None, 'soundboard_sounds': [], 'max_video_channel_users': 25, 'activity_instances': [], 'system_channel_flags': 0, 'mfa_level': 0, 'features': [], 'emojis': [], 'discovery_splash': None, 'default_message_notifications': 0, 'version': 1751090967721, 'stickers': [], 'hub_type': None, 'guild_scheduled_events': [], 'max_stage_video_channel_users': 50, 'verification_level': 0, 'nsfw': False}}
[2025-06-28 20:27:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '9324221ff8efcd22abe043d5d9b94c86', 'members': [{'user': {'username': 'fyl__', 'public_flags': 128, 'primary_guild': {'tag': 'UPLB', 'identity_guild_id': '1345410488099536926', 'identity_enabled': True, 'badge': '170882eb861539a92e245c60aa978be5'}, 'id': '358443695009300483', 'global_name': 'fylo', 'display_name': 'fylo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '733014310a71da24ba504f8506c4920f'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:10:44.880523+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'WidgetBot', 'public_flags': 65536, 'primary_guild': None, 'id': '543225764036870167', 'global_name': None, 'display_name': None, 'discriminator': '0142', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '1d7c8afe0b6e38f83cafdb9d44cd7a41'}, 'roles': ['1388408097923534964'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:38:05.998561+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'yvsterbot', 'public_flags': 64, 'primary_guild': None, 'id': '677528381922738187', 'global_name': 'yvsterbot', 'display_name': 'yvsterbot', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '295654822f28241f27f078c04da65e88'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:06:31.431610+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': '_i_cant_think_of_a_name_', 'public_flags': 128, 'primary_guild': {'tag': 'HESI', 'identity_guild_id': '964645662866173972', 'identity_enabled': True, 'badge': 'a1a8d7066521a13ede4b94de530e98b5'}, 'id': '734982479437496342', 'global_name': 'icant', 'display_name': 'icant', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'a_8634022e9f8312baf82685006a223580'}, 'roles': ['1388493818285916222', '1388466199553114142'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:05:19.559000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'pataponz', 'public_flags': 0, 'primary_guild': None, 'id': '1048212846720327681', 'global_name': 'stimmie', 'display_name': 'stimmie', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ae4dc11eaa8c2d8bd38e1e448453186d'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:49:08.607477+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Crewmate', 'public_flags': 0, 'primary_guild': None, 'id': '1388403185290580139', 'global_name': None, 'display_name': None, 'discriminator': '9950', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b086db6f982962c7dc79db4fe315175f'}, 'roles': ['1388457526860714057'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T09:54:30.772123+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1388399849833238539', 'chunk_index': 0, 'chunk_count': 1}}
[2025-06-28 20:27:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:03] [DEBUG   ] discord.state: Processed a chunk for 6 members in guild ID 1388399849833238539.
[2025-06-28 20:27:04] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-06-28 20:27:04] [DEBUG   ] discord.client: Dispatching event ready
[2025-06-28 20:27:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 4, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-28T12:27:22.618000+00:00', 'pinned': False, 'nonce': '1388495998656970752', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388493818285916222', '1388466199553114142'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:05:19.559000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388495996685647912', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!help', 'components': [], 'channel_type': 0, 'channel_id': '1388401688242557009', 'author': {'username': '_i_cant_think_of_a_name_', 'public_flags': 128, 'primary_guild': {'tag': 'HESI', 'identity_guild_id': '964645662866173972', 'identity_enabled': True, 'badge': 'a1a8d7066521a13ede4b94de530e98b5'}, 'id': '734982479437496342', 'global_name': 'icant', 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'HESI', 'identity_guild_id': '964645662866173972', 'identity_enabled': True, 'badge': 'a1a8d7066521a13ede4b94de530e98b5'}, 'avatar_decoration_data': None, 'avatar': 'a_8634022e9f8312baf82685006a223580'}, 'attachments': [], 'guild_id': '1388399849833238539'}}
[2025-06-28 20:27:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:23] [DEBUG   ] discord.client: Dispatching event message
[2025-06-28 20:27:23] [DEBUG   ] discord.client: Dispatching event command_error
[2025-06-28 20:27:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-28T12:27:23.686000+00:00', 'pinned': False, 'nonce': '1875596540794626254', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388457526860714057'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T09:54:30.772123+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388496001165426828', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '❌ Command not found. Use `!commands` to see available commands.', 'components': [], 'channel_type': 0, 'channel_id': '1388401688242557009', 'author': {'username': 'Crewmate', 'public_flags': 0, 'primary_guild': None, 'id': '1388403185290580139', 'global_name': None, 'discriminator': '9950', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b086db6f982962c7dc79db4fe315175f'}, 'attachments': [], 'guild_id': '1388399849833238539'}}
[2025-06-28 20:27:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:24] [DEBUG   ] discord.client: Dispatching event message
[2025-06-28 20:27:24] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388401688242557009/messages with {"content":"\u274c Command not found. Use `!commands` to see available commands.","components":[],"nonce":"1875596540794626254","enforce_nonce":true,"tts":false} has returned 200
[2025-06-28 20:27:24] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-06-28 20:27:24] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388401688242557009/messages has received {'type': 0, 'content': '❌ Command not found. Use `!commands` to see available commands.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-28T12:27:23.686000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1388496001165426828', 'channel_id': '1388401688242557009', 'author': {'id': '1388403185290580139', 'username': 'Crewmate', 'avatar': 'b086db6f982962c7dc79db4fe315175f', 'discriminator': '9950', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1875596540794626254'}
[2025-06-28 20:27:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-28T12:27:25.965000+00:00', 'pinned': False, 'nonce': '1388496013127319552', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388493818285916222', '1388466199553114142'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T06:05:19.559000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388496010724249642', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!commands', 'components': [], 'channel_type': 0, 'channel_id': '1388401688242557009', 'author': {'username': '_i_cant_think_of_a_name_', 'public_flags': 128, 'primary_guild': {'tag': 'HESI', 'identity_guild_id': '964645662866173972', 'identity_enabled': True, 'badge': 'a1a8d7066521a13ede4b94de530e98b5'}, 'id': '734982479437496342', 'global_name': 'icant', 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'HESI', 'identity_guild_id': '964645662866173972', 'identity_enabled': True, 'badge': 'a1a8d7066521a13ede4b94de530e98b5'}, 'avatar_decoration_data': None, 'avatar': 'a_8634022e9f8312baf82685006a223580'}, 'attachments': [], 'guild_id': '1388399849833238539'}}
[2025-06-28 20:27:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:27] [DEBUG   ] discord.client: Dispatching event message
[2025-06-28 20:27:27] [DEBUG   ] discord.client: Dispatching event command
[2025-06-28 20:27:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-28T12:27:27.068000+00:00', 'pinned': False, 'nonce': '1851879720409297899', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1388457526860714057'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-28T09:54:30.772123+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1388496015350435901', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '🤖 Project Management Bot Commands', 'id': '1388496015350435902', 'footer': {'text': 'Use these commands to manage your projects effectively!'}, 'fields': [{'value': 'Shows this help message with command syntax', 'name': '📝 !commands', 'inline': False}, {'value': 'Shows all available roles in the server that you can assign to yourself', 'name': '📝 !roles', 'inline': False}, {'value': 'Assigns a role to yourself\n**Syntax:** `!role assign Developer`', 'name': '📝 !role assign <role_name>', 'inline': False}, {'value': 'Removes a role from yourself\n**Syntax:** `!role remove Developer`', 'name': '📝 !role remove <role_name>', 'inline': False}, {'value': 'Changes your nickname to include your name and profession\n**Syntax:** `!nickname John Developer`', 'name': '📝 !nickname <name> <profession>', 'inline': False}, {'value': 'Shows all ongoing projects in the server', 'name': '📝 !projects', 'inline': False}, {'value': 'Shows the dashboard for a specific project\n**Syntax:** `!project MyProject dashboard`', 'name': '📝 !project <name> dashboard', 'inline': False}, {'value': 'Shows the progress of a specific project\n**Syntax:** `!project MyProject progress`', 'name': '📝 !project <name> progress', 'inline': False}, {'value': 'Shows detailed information about a project\n**Syntax:** `!project MyProject details`', 'name': '📝 !project <name> details', 'inline': False}, {'value': "Assigns a task to yourself and creates the project if it doesn't exist\n**Syntax:** `!project MyProject assign Fix the login bug`", 'name': '📝 !project <name> assign <task>', 'inline': False}, {'value': 'Shows your current points and available tasks you can complete', 'name': '📝 !rewards', 'inline': False}, {'value': 'Shows items you can purchase with your earned points', 'name': '📝 !shop', 'inline': False}, {'value': '• Project names are case-sensitive\n• Tasks can contain spaces and special characters\n• You earn 25 points for each task you assign\n• Nicknames are limited to 32 characters\n• Use `!commands` anytime to see this help message', 'name': '💡 Tips', 'inline': False}], 'description': 'Here are all the available commands with their syntax:', 'content_scan_version': 0, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1388401688242557009', 'author': {'username': 'Crewmate', 'public_flags': 0, 'primary_guild': None, 'id': '1388403185290580139', 'global_name': None, 'discriminator': '9950', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b086db6f982962c7dc79db4fe315175f'}, 'attachments': [], 'guild_id': '1388399849833238539'}}
[2025-06-28 20:27:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-28 20:27:28] [DEBUG   ] discord.client: Dispatching event message
[2025-06-28 20:27:28] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1388401688242557009/messages with {"embeds":[{"footer":{"text":"Use these commands to manage your projects effectively!"},"fields":[{"inline":false,"name":"\ud83d\udcdd !commands","value":"Shows this help message with command syntax"},{"inline":false,"name":"\ud83d\udcdd !roles","value":"Shows all available roles in the server that you can assign to yourself"},{"inline":false,"name":"\ud83d\udcdd !role assign <role_name>","value":"Assigns a role to yourself\n**Syntax:** `!role assign Developer`"},{"inline":false,"name":"\ud83d\udcdd !role remove <role_name>","value":"Removes a role from yourself\n**Syntax:** `!role remove Developer`"},{"inline":false,"name":"\ud83d\udcdd !nickname <name> <profession>","value":"Changes your nickname to include your name and profession\n**Syntax:** `!nickname John Developer`"},{"inline":false,"name":"\ud83d\udcdd !projects","value":"Shows all ongoing projects in the server"},{"inline":false,"name":"\ud83d\udcdd !project <name> dashboard","value":"Shows the dashboard for a specific project\n**Syntax:** `!project MyProject dashboard`"},{"inline":false,"name":"\ud83d\udcdd !project <name> progress","value":"Shows the progress of a specific project\n**Syntax:** `!project MyProject progress`"},{"inline":false,"name":"\ud83d\udcdd !project <name> details","value":"Shows detailed information about a project\n**Syntax:** `!project MyProject details`"},{"inline":false,"name":"\ud83d\udcdd !project <name> assign <task>","value":"Assigns a task to yourself and creates the project if it doesn't exist\n**Syntax:** `!project MyProject assign Fix the login bug`"},{"inline":false,"name":"\ud83d\udcdd !rewards","value":"Shows your current points and available tasks you can complete"},{"inline":false,"name":"\ud83d\udcdd !shop","value":"Shows items you can purchase with your earned points"},{"inline":false,"name":"\ud83d\udca1 Tips","value":"\u2022 Project names are case-sensitive\n\u2022 Tasks can contain spaces and special characters\n\u2022 You earn 25 points for each task you assign\n\u2022 Nicknames are limited to 32 characters\n\u2022 Use `!commands` anytime to see this help message"}],"flags":0,"color":65280,"type":"rich","description":"Here are all the available commands with their syntax:","title":"\ud83e\udd16 Project Management Bot Commands"}],"content":null,"components":[],"nonce":"1851879720409297899","enforce_nonce":true,"tts":false} has returned 200
